MD-DVSOS-00018-00 | ADESIVO TRAVA ROSCA TORQUE ALTO W771 | Outros / Reposição | DVSOS | WURTH | 25G | 238
MD-DVSOS-00020-00 | ADITIVO PARA RADIADOR MONOETILENOGLICOL | Outros / Reposição | DVSOS | RADIEX | 1 LITRO | 236
MD-DVSOS-00021-00 | AGUA DESTILADA 1 LITRO | Outros / Reposição | DVSOS | | 1 LITRO | 141
MM-PNEUM-00185-00 | ALVULA REG VAZAO COTOVELO 460 Lt/Min - AS2201F-U01-04 1/4 X 10mm | Outros / Reposição | PNEUM | SMC | 1/4 X 10mm | 46
MM-PNEUM-00252-00 | AMORTECEDOR ACO CARBONO FORCA EXTENSAO 2000N | Outros / Reposição | PNEUM | | 16,00 X 10MM | 220
AU-ANEIS-00001-00 | ANEL ELASTICO EI USINAGEM | Outros / Reposição | ANEIS | | 35,00 X 1,50 MM | 61
AU-ANEIS-00002-00 | ANEL ELASTICO EI USINAGEM | Outros / Reposição | ANEIS | | 45,00 X 1,75 MM | 61
MM-VEDAC-00002-00 | ANEL ELASTICO EXTERNO | Outros / Reposição | VEDAC | | 100 X 3MM | 170
MM-VEDAC-00004-00 | ANEL ELASTICO EXTERNO | Outros / Reposição | VEDAC | | 110 X 4MM | 171
MM-VEDAC-00005-00 | ANEL ELASTICO EXTERNO | Outros / Reposição | VEDAC | | 115 X 4MM | 171
MM-VEDAC-00006-00 | ANEL ELASTICO EXTERNO | Outros / Reposição | VEDAC | | 120 X 4MM | 169
